hotel;reserva_cancelada;dias_entre_reserva_y_llegada;anio_llegada;mes_llegada;numero_semana_anio;dia_del_mes_llegada;numero_noches_finde;numero_noches_semanales;adultos;chicos;bebes;tipo_comida;pais_origen;segmento_mercado;canal_distribucion_reserva;huesped_repetido;numero_reservas_anteriores_canceladas;numero_reservas_anteriores_no_canceladas;tipo_habitacion_reservada;tipo_habitacion_asignada;numero_cambios_reserva;deposito;codigo_agencia;codigo_empresa;dias_espera_reserva;tipo_reserva;tarifa;n_cocheras_reservada;num_solicitudes_especiales
City Hotel;1;55;2017;January;3;18;0;2;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;79;0;0
City Hotel;1;54;2017;January;3;18;0;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;171;NULL;0;Transient;65;0;0
City Hotel;1;70;2017;January;3;18;0;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;171;NULL;16;Transient;65;0;0
City Hotel;1;54;2017;January;3;18;0;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;171;NULL;0;Transient;65;0;0
City Hotel;1;54;2017;January;3;18;0;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;171;NULL;0;Transient;65;0;0
City Hotel;1;54;2017;January;3;18;0;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;171;NULL;0;Transient;65;0;0
City Hotel;1;54;2017;January;3;18;0;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;171;NULL;0;Transient;65;0;0
City Hotel;1;54;2017;January;3;18;0;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;171;NULL;0;Transient;65;0;0
City Hotel;1;54;2017;January;3;18;0;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;171;NULL;0;Transient;65;0;0
City Hotel;1;29;2017;January;3;18;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;171;NULL;0;Transient-Party;65;0;0
City Hotel;1;22;2017;January;3;18;1;4;3;0;0;BB;TUR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;117.81;0;2
City Hotel;1;559;2017;January;3;19;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;1;NULL;0;Transient;62;0;0
City Hotel;1;132;2017;January;3;20;0;2;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;83;NULL;0;Transient;70.56;0;0
City Hotel;1;305;2017;January;3;21;2;2;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;77.35;0;0
City Hotel;1;294;2017;January;3;21;2;2;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;77.35;0;0
City Hotel;1;52;2017;January;3;21;2;3;2;1;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transient;78.15;0;0
City Hotel;1;42;2017;January;3;21;2;4;2;1;0;BB;CHN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;96.39;0;2
City Hotel;1;20;2017;January;3;21;6;15;2;2;0;BB;AGO;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transient;146.51;0;0
City Hotel;1;53;2017;January;4;22;2;0;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;4;No Deposit;9;NULL;0;Transient;93.6;0;2
City Hotel;1;59;2017;January;4;23;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;59;2017;January;4;23;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;59;2017;January;4;23;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;59;2017;January;4;23;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;59;2017;January;4;23;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;59;2017;January;4;23;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;59;2017;January;4;23;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;59;2017;January;4;23;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;16;2017;January;4;23;1;5;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;68;0;0
City Hotel;1;29;2017;January;4;23;1;5;3;0;0;BB;BEL;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;108.38;0;2
City Hotel;1;9;2017;January;4;23;3;5;2;1;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;108.8;0;2
City Hotel;1;20;2017;January;4;24;0;4;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;83.3;0;2
City Hotel;1;61;2017;January;4;25;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;61;2017;January;4;25;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;78;2017;January;4;25;0;2;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;NULL;365;0;Transient-Party;85;0;0
City Hotel;1;61;2017;January;4;25;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;61;2017;January;4;25;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;61;2017;January;4;25;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;61;2017;January;4;25;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;61;2017;January;4;25;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;61;2017;January;4;25;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;326;NULL;0;Transient;80;0;0
City Hotel;1;16;2017;January;4;25;4;12;1;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transient;59.5;0;0
City Hotel;1;566;2017;January;4;26;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;1;NULL;0;Transient;62;0;0
City Hotel;1;120;2017;January;4;26;0;3;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;79.2;0;2
City Hotel;1;69;2017;January;4;27;0;1;2;1;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;111.6;0;0
City Hotel;1;9;2017;January;4;27;8;21;3;0;0;BB;CPV;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;133.36;0;1
City Hotel;1;4;2017;January;4;28;0;1;2;1;0;BB;PRT;Direct;Direct;0;0;0;D;D;0;No Deposit;NULL;NULL;0;Transient;70;0;0
City Hotel;1;132;2017;January;4;28;2;2;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;88.4;0;1
City Hotel;1;88;2017;January;5;29;2;0;2;0;0;SC;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;79.2;0;0
City Hotel;1;9;2017;January;5;29;4;10;2;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;74.8;0;0
City Hotel;1;63;2017;January;5;30;1;1;1;0;0;BB;CHN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;77.76;0;0
City Hotel;1;21;2017;January;5;30;1;3;3;0;0;BB;KOR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;125.8;0;0
City Hotel;1;4;2017;January;5;30;1;5;2;2;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;27;NULL;0;Transient;123;0;0
City Hotel;1;40;2017;January;5;31;0;3;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;88;0;1
City Hotel;1;26;2017;January;5;31;0;4;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;91.8;0;0
City Hotel;1;56;2017;February;5;1;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;29;NULL;0;Transient;60;0;0
City Hotel;1;56;2017;February;5;1;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;29;NULL;0;Transient;60;0;0
City Hotel;1;56;2017;February;5;1;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;29;NULL;0;Transient;60;0;0
City Hotel;1;56;2017;February;5;1;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;29;NULL;0;Transient;60;0;0
City Hotel;1;56;2017;February;5;1;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;29;NULL;0;Transient;60;0;0
City Hotel;1;56;2017;February;5;1;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;29;NULL;0;Transient;60;0;0
City Hotel;1;56;2017;February;5;1;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;29;NULL;0;Transient;60;0;0
City Hotel;1;56;2017;February;5;1;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;29;NULL;0;Transient;60;0;0
City Hotel;1;56;2017;February;5;1;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transient;64.67;0;1
City Hotel;1;573;2017;February;5;2;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;1;NULL;0;Transient;62;0;0
City Hotel;1;105;2017;February;5;2;0;3;2;1;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;111.6;0;0
City Hotel;1;56;2017;February;5;3;0;2;2;0;0;SC;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;79.2;0;0
City Hotel;1;56;2017;February;5;3;1;2;2;3;0;HB;PRT;Online TA;TA/TO;0;0;0;G;G;1;No Deposit;83;NULL;0;Transient;220.8;0;0
City Hotel;1;144;2017;February;5;3;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;104;0;1
City Hotel;1;24;2017;February;5;4;0;1;2;2;0;BB;GBR;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transient;188;0;0
City Hotel;1;13;2017;February;5;4;2;2;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;91.8;0;1
City Hotel;1;25;2017;February;5;4;2;5;2;0;0;SC;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;74.8;0;0
City Hotel;1;61;2017;February;6;5;2;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;93.6;0;1
City Hotel;1;69;2017;February;6;5;2;2;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;74.8;0;0
City Hotel;1;26;2017;February;6;6;1;0;2;1;0;BB;CHN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;113.4;0;0
City Hotel;1;70;2017;February;6;6;1;1;2;0;0;BB;MAR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;93.6;0;1
City Hotel;1;28;2017;February;6;6;1;2;1;0;0;SC;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;80;0;1
City Hotel;1;32;2017;February;6;6;1;4;2;1;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;100.3;0;1
City Hotel;1;580;2017;February;6;9;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;1;NULL;0;Transient;62;0;0
City Hotel;1;88;2017;February;6;9;0;3;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;D;2;No Deposit;9;NULL;0;Transient;93.6;0;3
City Hotel;1;88;2017;February;6;9;1;3;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;88.4;0;0
City Hotel;1;12;2017;February;6;9;1;3;2;3;0;HB;PRT;Online TA;TA/TO;0;0;0;G;G;1;No Deposit;83;NULL;0;Transient;238.4;0;0
City Hotel;1;12;2017;February;6;10;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;108;0;0
City Hotel;1;45;2017;February;6;10;0;2;2;0;0;BB;HUN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;95.4;0;0
City Hotel;1;24;2017;February;6;10;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transient;94.4;0;0
City Hotel;1;52;2017;February;6;10;2;4;2;1;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transient;107.1;0;0
City Hotel;1;19;2017;February;6;11;2;2;2;1;0;BB;CHE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;108.8;0;0
City Hotel;1;37;2017;February;6;11;2;3;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;69.36;0;0
City Hotel;1;102;2017;February;6;11;2;4;1;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;86.4;0;1
City Hotel;1;67;2017;February;7;12;2;0;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;3;NULL;0;Transient;80;0;0
City Hotel;1;67;2017;February;7;12;2;0;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;3;NULL;0;Transient;80;0;0
City Hotel;1;67;2017;February;7;12;2;0;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;3;NULL;0;Transient;80;0;0
City Hotel;1;67;2017;February;7;12;2;0;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;3;NULL;0;Transient;80;0;0
City Hotel;1;67;2017;February;7;12;2;0;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;3;NULL;0;Transient;80;0;0
City Hotel;1;67;2017;February;7;12;2;0;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;3;NULL;0;Transient;80;0;0
City Hotel;1;91;2017;February;7;12;2;3;2;1;0;BB;LUX;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;105.4;0;0
City Hotel;1;27;2017;February;7;13;1;3;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;91.8;0;1
City Hotel;1;72;2017;February;7;13;1;5;2;0;0;SC;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;74.8;0;2
City Hotel;1;33;2017;February;7;13;2;5;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;123.13;0;3
City Hotel;1;88;2017;February;7;14;0;1;2;0;0;SC;CHN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;71.28;0;1
City Hotel;1;183;2017;February;7;15;0;3;2;1;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;106.2;0;1
City Hotel;1;96;2017;February;7;15;0;3;2;0;0;BB;POL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;102.6;0;1
City Hotel;1;15;2017;February;7;17;0;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;19;NULL;0;Transient;95;0;0
City Hotel;1;22;2017;February;7;17;0;2;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;118;0;0
City Hotel;1;15;2017;February;7;17;0;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;19;NULL;0;Transient;95;0;0
City Hotel;1;15;2017;February;7;17;0;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;19;NULL;0;Transient;95;0;0
City Hotel;1;15;2017;February;7;17;0;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;19;NULL;0;Transient;95;0;0
City Hotel;1;52;2017;February;7;17;1;2;2;2;0;BB;POL;Online TA;TA/TO;0;0;0;F;F;2;No Deposit;9;NULL;0;Transient;195.33;0;0
City Hotel;1;30;2017;February;7;17;1;2;2;0;0;BB;CHN;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;103.8;0;0
City Hotel;1;186;2017;February;7;17;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;90;0;1
City Hotel;1;149;2017;February;7;18;2;2;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;88.4;0;1
City Hotel;1;212;2017;February;8;19;1;0;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;27;NULL;0;Transient;68;0;0
City Hotel;1;33;2017;February;8;20;1;0;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;14;NULL;0;Transient;70;0;1
City Hotel;1;32;2017;February;8;20;1;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;75;0;0
City Hotel;1;32;2017;February;8;20;1;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;75;0;0
City Hotel;1;32;2017;February;8;20;1;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;75;0;0
City Hotel;1;32;2017;February;8;20;1;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;75;0;0
City Hotel;1;29;2017;February;8;20;1;3;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;69.7;0;0
City Hotel;1;18;2017;February;8;20;1;3;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;69.7;0;1
City Hotel;1;8;2017;February;8;20;1;3;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;100.3;0;0
City Hotel;1;0;2017;February;8;22;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient;12;0;0
City Hotel;1;1;2017;February;8;22;0;2;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;435;0;Transient;80;0;0
City Hotel;1;58;2017;February;8;23;1;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;Non Refund;132;NULL;0;Transient;78;0;0
City Hotel;1;3;2017;February;8;24;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;216;0;Transient-Party;62.4;0;0
City Hotel;1;40;2017;February;8;24;2;2;2;0;0;BB;ROU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;102;0;0
City Hotel;1;149;2017;February;8;24;2;2;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;B;B;1;No Deposit;9;NULL;0;Transient;91.6;0;1
City Hotel;1;134;2017;February;8;25;0;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;134;2017;February;8;25;0;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;134;2017;February;8;25;0;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;D;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;134;2017;February;8;25;0;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;134;2017;February;8;25;0;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;134;2017;February;8;25;0;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;D;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;134;2017;February;8;25;0;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;123;2017;February;8;25;2;6;2;1;0;HB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;110.45;0;2
City Hotel;1;17;2017;February;9;26;2;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;D;D;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;17;2017;February;9;26;2;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;D;D;0;No Deposit;30;NULL;0;Transient-Party;75;0;0
City Hotel;1;70;2017;February;9;26;2;5;2;1;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;108.07;0;3
City Hotel;1;112;2017;February;9;27;1;2;2;0;0;SC;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;79.2;0;0
City Hotel;1;80;2017;February;9;27;1;3;2;0;0;SC;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;74.8;0;1
City Hotel;1;64;2017;February;9;27;1;3;3;0;0;BB;FRA;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;116.45;0;0
City Hotel;1;79;2017;February;9;28;0;3;2;0;0;SC;CHN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;71.28;0;2
City Hotel;1;11;2017;February;9;28;0;4;2;0;0;BB;ROU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;91.8;0;0
City Hotel;1;10;2017;March;9;2;0;1;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;9;NULL;0;Transient;118;0;0
City Hotel;1;601;2017;March;9;2;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;1;NULL;0;Transient;62;0;0
City Hotel;1;601;2017;March;9;2;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;1;NULL;0;Transient;62;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;289;2017;March;9;2;0;3;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;81.9;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;28;2017;March;9;2;0;3;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;Non Refund;NULL;NULL;0;Transient;95;0;0
City Hotel;1;16;2017;March;9;3;0;2;3;0;0;BB;ESP;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;188;0;0
City Hotel;1;16;2017;March;9;3;0;2;2;1;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;128;0;1
City Hotel;1;31;2017;March;9;3;0;2;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;118;0;0
City Hotel;1;9;2017;March;9;3;1;2;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;88;0;0
City Hotel;1;71;2017;March;9;3;1;2;1;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;106.2;0;0
